item_type,provider_type,title,product_name,detail_url,product_url,category_name,subcategory_name,brand,reference,sku,vehicle_scope,match_type,match_confidence
product,product_catalog,,REFRIGERANTE STAR FREE VERDE,https://procar.com.co/producto/refrigerante-star-free-verde/,https://procar.com.co/producto/refrigerante-star-free-verde/,REFRIGERANTE,OTROS PRODUCTOS,STAR FREE,,,,category_only,medium
product,product_catalog,,Líquido Para Frenos Dot 5.1,https://procar.com.co/producto/liquido-para-frenos-dot-5-1/,https://procar.com.co/producto/liquido-para-frenos-dot-5-1/,OTROS PRODUCTOS,LIQUIDO PARA FRENOS,COFRE,,,,category_only,medium
product,product_catalog,,Líquido Para Frenos Dot3,https://procar.com.co/producto/liquido-para-frenos-dot3/,https://procar.com.co/producto/liquido-para-frenos-dot3/,OTROS PRODUCTOS,LIQUIDO PARA FRENOS,COFRE,,,,category_only,medium
product,product_catalog,,Líquido Para Frenos Dot4,https://procar.com.co/producto/liquido-para-frenos-dot4/,https://procar.com.co/producto/liquido-para-frenos-dot4/,OTROS PRODUCTOS,LIQUIDO PARA FRENOS,COFRE,,,,category_only,medium
product,product_catalog,,Líquido Para Frenos Dot4,https://procar.com.co/producto/liquido-para-frenos-dot4-2/,https://procar.com.co/producto/liquido-para-frenos-dot4-2/,OTROS PRODUCTOS,LIQUIDO PARA FRENOS,KROSS,,,,category_only,medium
product,product_catalog,,STAR BLUE,https://procar.com.co/producto/star-blue/,https://procar.com.co/producto/star-blue/,OTROS PRODUCTOS,GRASAS,STAR BLUE,,,Autos,category_only,medium
product,product_catalog,,STAR OIL GRASAS LITIO AZUL,https://procar.com.co/producto/star-oil-grasas-litio-azul/,https://procar.com.co/producto/star-oil-grasas-litio-azul/,OTROS PRODUCTOS,GRASAS,STAR OIL,,,,category_only,medium
product,product_catalog,,STAR OIL GRASA CALCIO,https://procar.com.co/producto/star-oil-grasa-calcio/,https://procar.com.co/producto/star-oil-grasa-calcio/,OTROS PRODUCTOS,GRASAS,STAR OIL,,,,category_only,medium
product,product_catalog,,Silicona Loctite Roja 70ml,https://procar.com.co/producto/silicona-loctite-roja-70ml/,https://procar.com.co/producto/silicona-loctite-roja-70ml/,SILICONA,OTROS PRODUCTOS,LOCTITE,,,Autos,category_only,medium
product,product_catalog,,SILICONA LOCTITE GRIS 50ML,https://procar.com.co/producto/silicona-loctite-gris-50ml/,https://procar.com.co/producto/silicona-loctite-gris-50ml/,SILICONA,OTROS PRODUCTOS,LOCTITE,,,,category_only,medium
product,product_catalog,,SILICONA LOCTITE GRIS 70ML,https://procar.com.co/producto/silicona-loctite-gris-70ml/,https://procar.com.co/producto/silicona-loctite-gris-70ml/,SILICONA,OTROS PRODUCTOS,LOCTITE,,,,category_only,medium
product,product_catalog,,Silicona Loctite Negra 70ml,https://procar.com.co/producto/silicona-loctite-negra-70ml/,https://procar.com.co/producto/silicona-loctite-negra-70ml/,SILICONA,OTROS PRODUCTOS,LOCTITE,,,,category_only,medium
product,product_catalog,,Silicona Loctite Transparente 70ml,https://procar.com.co/producto/silicona-loctite-transparente-70ml/,https://procar.com.co/producto/silicona-loctite-transparente-70ml/,SILICONA,OTROS PRODUCTOS,LOCTITE,,,,category_only,medium
product,product_catalog,,Silicona Sealstar Gris 85ml,https://procar.com.co/producto/silicona-sealstar-gris-85ml/,https://procar.com.co/producto/silicona-sealstar-gris-85ml/,SILICONA,OTROS PRODUCTOS,SEALSTAR,,,,category_only,medium
product,product_catalog,,HK867,https://procar.com.co/producto/hk867/,https://procar.com.co/producto/hk867/,Llantas,CAMION LIGERO,SUPERHAWK,,,Autos,category_only,medium
product,product_catalog,,HK802,https://procar.com.co/producto/hk802/,https://procar.com.co/producto/hk802/,Llantas,CAMION LIGERO,SUPERHAWK,,,Autos,category_only,medium
product,product_catalog,,HK806,https://procar.com.co/producto/hk806/,https://procar.com.co/producto/hk806/,Llantas,CAMION LIGERO,SUPERHAWK,,,Autos,category_only,medium
product,product_catalog,,SDR02,https://procar.com.co/producto/sdr02/,https://procar.com.co/producto/sdr02/,Llantas,CAMION LIGERO,SUPERHAWK,,,Autos,category_only,medium
product,product_catalog,,HK839,https://procar.com.co/producto/hk839/,https://procar.com.co/producto/hk839/,Llantas,CAMIONES PESADO,SUPERHAWK,,,,category_only,medium
product,product_catalog,,HK862,https://procar.com.co/producto/hk862/,https://procar.com.co/producto/hk862/,Llantas,CAMIONES PESADO,SUPERHAWK,,,Autos,category_only,medium
product,product_catalog,,HK810,https://procar.com.co/producto/hk810/,https://procar.com.co/producto/hk810/,Llantas,CAMIONES PESADO,SUPERHAWK,,,,category_only,medium
product,product_catalog,,HK859,https://procar.com.co/producto/hk859/,https://procar.com.co/producto/hk859/,Llantas,CAMIONES PESADO,SUPERHAWK,,,,category_only,medium
product,product_catalog,,SKY030,https://procar.com.co/producto/sky030/,https://procar.com.co/producto/sky030/,MOTO,Llantas,SKYTYRE,,,,category_only,medium
product,product_catalog,,SKY2305,https://procar.com.co/producto/sky2305/,https://procar.com.co/producto/sky2305/,MOTO,Llantas,SKYTYRE,,,,category_only,medium
product,product_catalog,,SKY311,https://procar.com.co/producto/sky311/,https://procar.com.co/producto/sky311/,MOTO,Llantas,SKYTYRE,,,,category_only,medium
product,product_catalog,,SKY191,https://procar.com.co/producto/sky191/,https://procar.com.co/producto/sky191/,MOTO,Llantas,SKYTYRE,,,,category_only,medium
product,product_catalog,,SKY320,https://procar.com.co/producto/sky320/,https://procar.com.co/producto/sky320/,MOTO,Llantas,SKYTYRE,,,,category_only,medium
product,product_catalog,,EY-029-Semipistera,https://procar.com.co/producto/ey-029-semipistera/,https://procar.com.co/producto/ey-029-semipistera/,MOTO,Llantas,Giroldi,,,,category_only,medium
product,product_catalog,,EY-6011-Semipistera,https://procar.com.co/producto/ey-6011-semipistera/,https://procar.com.co/producto/ey-6011-semipistera/,MOTO,Llantas,Giroldi,,,,category_only,medium
product,product_catalog,,EY-311-Mixta,https://procar.com.co/producto/ey-311-mixta/,https://procar.com.co/producto/ey-311-mixta/,MOTO,Llantas,Giroldi,,,,category_only,medium
product,product_catalog,,EY-2304-Semipistera,https://procar.com.co/producto/ey-2304-semipistera/,https://procar.com.co/producto/ey-2304-semipistera/,MOTO,Llantas,Giroldi,,,,category_only,medium
product,product_catalog,,EY-029-Semipistera,https://procar.com.co/producto/ey-029-semipistera-2/,https://procar.com.co/producto/ey-029-semipistera-2/,MOTO,Llantas,Giroldi,,,,category_only,medium
product,product_catalog,,EY-458-Semipistera,https://procar.com.co/producto/ey-458-semipistera/,https://procar.com.co/producto/ey-458-semipistera/,MOTO,Llantas,Giroldi,,,,category_only,medium
product,product_catalog,,EY-034-Mixta,https://procar.com.co/producto/ey-034-mixta/,https://procar.com.co/producto/ey-034-mixta/,MOTO,Llantas,Giroldi,,,,category_only,medium
product,product_catalog,,EY-2305-Semipistera,https://procar.com.co/producto/ey-2305-semipistera/,https://procar.com.co/producto/ey-2305-semipistera/,MOTO,Llantas,Giroldi,,,,category_only,medium
product,product_catalog,,EY-846-Semipistera,https://procar.com.co/producto/ey-846-semipistera/,https://procar.com.co/producto/ey-846-semipistera/,MOTO,Llantas,Giroldi,,,,category_only,medium
product,product_catalog,,EY-2303-Semipistera,https://procar.com.co/producto/ey-2303-semipistera/,https://procar.com.co/producto/ey-2303-semipistera/,MOTO,Llantas,Giroldi,,,,category_only,medium
product,product_catalog,,EY-2300-Semipistera,https://procar.com.co/producto/ey-2300-semipistera/,https://procar.com.co/producto/ey-2300-semipistera/,MOTO,Llantas,Giroldi,,,,category_only,medium
product,product_catalog,,EY-1081-2-Semipistera,https://procar.com.co/producto/ey-1081-2-semipistera/,https://procar.com.co/producto/ey-1081-2-semipistera/,MOTO,Llantas,Giroldi,,,,category_only,medium
product,product_catalog,,EY-1081-2-Semipistera,https://procar.com.co/producto/ey-1081-2-semipistera-2/,https://procar.com.co/producto/ey-1081-2-semipistera-2/,MOTO,Llantas,Giroldi,,,,category_only,medium
product,product_catalog,,EY-198-Semipistera,https://procar.com.co/producto/ey-198-semipistera/,https://procar.com.co/producto/ey-198-semipistera/,MOTO,Llantas,Giroldi,,,,category_only,medium
product,product_catalog,,EY-034-Mixta,https://procar.com.co/producto/ey-034-mixta-2/,https://procar.com.co/producto/ey-034-mixta-2/,MOTO,Llantas,Giroldi,,,,category_only,medium
product,product_catalog,,FILTRO DF5538,https://procar.com.co/producto/filtro-df5538/,https://procar.com.co/producto/filtro-df5538/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DF5739,https://procar.com.co/producto/filtro-df5739/,https://procar.com.co/producto/filtro-df5739/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DF9513,https://procar.com.co/producto/filtro-df9513/,https://procar.com.co/producto/filtro-df9513/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DO243K,https://procar.com.co/producto/filtro-do243k/,https://procar.com.co/producto/filtro-do243k/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DO3000,https://procar.com.co/producto/filtro-do3000/,https://procar.com.co/producto/filtro-do3000/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DO4081,https://procar.com.co/producto/filtro-do4081/,https://procar.com.co/producto/filtro-do4081/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DO4102M,https://procar.com.co/producto/filtro-do4102m/,https://procar.com.co/producto/filtro-do4102m/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DO4120,https://procar.com.co/producto/filtro-do4120/,https://procar.com.co/producto/filtro-do4120/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DO4276,https://procar.com.co/producto/filtro-do4276/,https://procar.com.co/producto/filtro-do4276/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DO4280,https://procar.com.co/producto/filtro-do4280/,https://procar.com.co/producto/filtro-do4280/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DO4312,https://procar.com.co/producto/filtro-do4312/,https://procar.com.co/producto/filtro-do4312/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DO4347,https://procar.com.co/producto/filtro-do4347/,https://procar.com.co/producto/filtro-do4347/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DO4368,https://procar.com.co/producto/filtro-do4368/,https://procar.com.co/producto/filtro-do4368/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DO4379,https://procar.com.co/producto/filtro-do4379/,https://procar.com.co/producto/filtro-do4379/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DO4705,https://procar.com.co/producto/filtro-do4705/,https://procar.com.co/producto/filtro-do4705/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
